INTS10	37386
ANK1	237191
RBM12B	11603
RBM12B-AS1	4055
TMEM67	65894
LPL	67144
SLC18A1	36511
ATP6V1B2	32808
PDP1	69179
CDH17	87525
GEM	15083
LZTS1	55653
RAD54B	99408
GFRA2	120183
FSBP	60674
DOK2	8753
KIAA1429	65122
TIGD5	5483
PYCRL	8728
TSTA3	7110
XPO7	87122
KAT6A	118226
AP3M2	21828
	6499
ESRP1	68011
NPM2	17135
ZNF623	18860
PLAT	31074
FGF17	10765
DPY19L4	75657
DMTN	35644
INTS8	69895
ZNF707	31913
IKBKB	62297
CCDC166	5097
MAPK15	9480
FAM83H	11332
SCRIB	22999
FAM160B2	17602
CCNE2	20502
NUDT18	5070
HR	18334
NDUFAF6	222855
REEP4	6868
POLB	37007
TP53INP1	27690
PLEKHF2	25227
C8orf37	28664
GDF6	16992
PUF60	13115
UQCRB	12697
LGI3	13445
DKK4	4329
SFTPC	10975
VDAC3	17967
MTERFD1	25761
NRBP2	9263
PTDSS1	75069
BMP1	47435
SLC20A2	125966
EPPK1	5802
SMIM19	17858
CHRNB3	42870
CHRNA6	42234
SDC2	120592
THAP1	6895
RNF170	51620
PLEC	51113
CPQ	507913
HOOK3	136449
TSPYL5	3747
MTDH	83754
LAPTM4B	80938
	63007
MATN2	169875
FNTA	55067
POMK	33199
PHYHIP	11078
PARP10	36024
POLR3D	9749
GRINA	6100
HGSNAT	61694
SPATC1	18580
EXOSC4	6046
PIWIL2	82262
RPL30	23623
GPAA1	5673
SLC39A14	70127
C8orf47	32900
SPIDR	476979
HRSP12	19397
CYC1	6338
POP1	42773
SHARPIN	9031
PPP3CC	103599
NIPAL2	103136
STK3	543223
KCNS2	9393
OSR2	10889
MAF1	6223
KIAA1875	7134
SORBS3	33077
FAM203A	5745
MROH1	113845
CEBPD	4191
VPS13B	857107
PRKDC	178952
	11304
OR4F21	4062
	13216
ZNF596	17704
FBXO25	68703
	11655
PDLIM2	22451
SCXB	4001
FAM203B	5616
TDRP	55070
ERICH1	126727
DLGAP2	202073
BOP1	31004
	16094
CLN8	28930
C8orf58	8061
ARHGEF10	134152
MCM4	20004
CCAR2	17183
COX6C	19965
KBTBD11	31407
SCXA	4401
MYOM2	120559
HSF1	26138
RGS22	169328
DGAT1	10648
BIN3	47711
FBXO43	14843
POLR2K	8185
CSMD1	2048344
SPAG1	102740
UBE2V2	56788
SCRT1	4558
TMEM249	4928
	4013
EFCAB1	23732
EGR3	9429
PEBP4	290651
SLC52A2	8453
RHOBTB2	34884
FBXL6	4052
SNAI2	4274
C8orf22	25652
	17703
RNF19A	81569
SNTG1	886495
ANKRD46	49213
SNX31	88779
ADCK5	24769
TNFRSF10B	52732
MCPH1	237994
PABPC1	38754
PXDNL	490232
ANGPT2	67146
CPSF1	16118
AGPAT5	52758
PCMTD1	85214
DEFB1	12242
DEFA6	5346
DEFA4	4708
DEFA1	4718
DEFA1B	23537
DEFA3	4717
DEFA5	4717
ZNF705G	28893
DEFB4B	4807
DEFB103B	4798
SPAG11B	22574
DEFB104B	4783
DEFB106B	7171
DEFB105B	6517
TNFRSF10C	36353
TNFRSF10D	27195
DEFB107B	18166
PRR23D1	6416
TNFRSF10A	38277
PRR23D2	4164
DEFB107A	5333
DEFB105A	6557
DEFB106A	8351
DEFB104A	9506
SPAG11A	25049
CHMP7	20398
DEFB103A	6162
DEFB4A	6788
ZNF705B	32294
R3HCC1	29494
	5000
	64282
CLDN23	5461
MFHAS1	109803
ERI1	118120
SLC39A4	8075
	5731
LOXL2	130448
VPS28	8456
ST18	346858
ENTPD4	74798
TONSL	11883
FAM150A	30823
RB1CC1	118147
SLC25A37	48214
NPBWR1	5500
OPRK1	24443
	13064
	4884
NKX3-1	6592
NKX2-6	8243
STC1	11868
ADAM28	67513
ATP6V1H	127739
YWHAZ	41033
ZNF706	30478
RGS20	110421
GRHL2	177409
ADAMDEC1	25292
NCALD	438581
ADAM7	88652
TCEA1	54733
RRM2B	38233
NEFM	7846
DOCK5	231839
LYPLA1	58280
UBR5	155743
MRPL15	16582
SOX17	5817
RP1	12806
XKR4	433836
	11966
	8020
GNRH1	9359
KCTD9	34064
TMEM68	80672
	14520
ODF1	13639
KLF10	5381
CDCA2	50620
TGS1	54012
EBF2	201344
AZIN1	70773
LYN	135036
PPP2R2A	82407
	118316
RPS20	11078
BNIP3L	127072
MOS	3960
PLAG1	53792
ATP6V1C1	51547
C8orf56	13036
BAALC	93913
CHCHD7	11451
PNMA2	13300
DPYSL2	144472
FZD6	35944
CTHRC1	15575
SLC25A32	20088
SDR16C5	18991
PENK	13879
DCAF13	31157
ADRA1A	115889
IMPAD1	33964
FAM110B	212480
	5965
STMN4	22177
UBXN2B	40242
CYP7A1	12401
SDCBP	32865
RIMS2	750652
TRIM35	29945
NSMAF	76293
DPYS	133546
DCSTAMP	21192
LRP12	102220
PTK2B	148535
	832599
ZFPM2	487392
TOX	313456
CA8	92935
RAB2A	108077
CHD7	183159
CHRNA2	18423
OXR1	482682
EPHX2	57093
CLVS1	447695
ABRA	9563
CLU	17048
ANGPT1	246577
ASPH	211678
RSPO2	183253
SCARA3	46062
EIF3E	234057
EMC2	47072
CCDC25	42854
TMEM74	180626
TRHR	36639
NUDCD1	96495
ENY2	13605
ESCO2	43319
NKAIN3	754212
PKHD1L1	159849
PBK	29367
GGH	22741
TTPA	36636
YTHDF3	46096
BHLHE22	5534
EBAG9	29042
CYP7B1	212334
ARMC1	30661
SCARA5	120830
NUGGC	63546
MTFR1	129157
ELP3	103365
SYBU	114990
PDE7A	124033
	8402
KCNV1	9725
PNOC	30380
DNAJC5B	82875
ZNF395	60525
FBXO16	144361
TRIM55	50973
FZD3	72390
EXTL3	154303
CSMD3	1202816
CRH	4410
RRS1	5606
INTS9	125553
ADHFE1	43905
HMBOX1	177809
C8orf46	59910
KIF13B	190170
MYBL1	52727
	21189
DUSP4	19622
TRPS1	397031
EIF3H	127582
TMEM66	19115
UTP23	86696
VCPIP1	39050
C8orf44-SGK3	192310
C8orf44	19751
LEPROTL1	84313
RAD21	31844
MBOAT4	16327
DCTN6	31246
SGK3	150686
RBPMS	190107
MCMDC2	52158
AARD	9036
SLC30A8	226306
GTF2E2	78441
TCF24	19184
PPP1R42	95573
MED30	23732
EXT1	314272
SMIM18	12032
COPS5	44039
GSR	53304
SAMD12	430531
	123074
TNFRSF11B	27026
COLEC10	114799
PPP2CB	38434
TEX15	49926
NOV	11978
PURG	41763
CSPP1	134329
WRN	139584
NRG1	1126987
ENPP2	113349
TAF2	102258
DSCC1	25861
ARFGEF1	164518
DEPTOR	180974
COL14A1	310793
FUT10	105840
CPA6	322591
PREX2	279479
MRPL13	68915
TTI2	41952
MTBP	98583
MAK16	20344
RNF122	18506
	32438
DUSP26	12943
SNTB1	279384
C8orf34	490541
HAS2	30347
ZHX2	194113
UNC5D	558914
DERL1	33511
TBC1D31	111571
	5296
SULF1	194220
KCNU1	153020
ZNF703	6152
	6815
ERLIN2	22167
FAM83A	34194
PROSC	20215
C8orf76	25278
SLCO5A1	170479
ZHX1-C8ORF76	42585
ZHX1	24243
	5017
PRDM14	21202
GPR124	60749
NCOA2	289503
ATAD2	97127
BRF2	7456
RAB11FIP1	37670
TRAM1	38681
	5844
	58209
GOT1L1	6912
ADRB3	4739
EIF4EBP1	34670
WDYHV1	54406
LACTB2	37364
ASH2L	41837
XKR9	124249
FBXO32	42066
EYA1	162334
KLHL38	10680
ANXA13	55478
FAM91A1	46686
STAR	11717
LSM1	17723
BAG4	37439
DDHD2	52347
FER1L6	267541
TMEM65	59451
TRMT12	14997
RNF139	16183
	188319
TATDN1	54512
	290112
MSC	6864
TRPA1	57184
KCNB2	402873
TERF1	42942
NDUFB9	31474
SBSPON	58177
MTSS1	174339
RPL7	9254
RDH10	33908
ZNF572	7937
SQLE	26607
STAU2	330306
KIAA0196	69128
	189262
UBE2W	98204
NSMCE2	279336
TRIB1	10034
FAM84B	10019
POU5F1B	9697
TCEB1	37524
MYC	9162
TMEM75	6049
GSDMC	36297
TMEM70	14539
FAM49B	176432
LY96	42224
JPH1	89647
GDAP1	171099
ASAP1	387765
	228182
PI15	34720
CRISPLD1	51176
HNF4G	159735
ADCY8	256294
ZFHX4	177404
EFR3A	109355
	63578
OC90	38602
HHLA1	47697
PEX2	19566
PKIA	93872
ZC2HC1A	57632
IL7	127512
STMN2	58444
KCNQ3	354422
LRRC6	102071
HEY1	7871
TMEM71	77340
MRPS28	115731
PHF20L1	72354
TPD52	270937
TG	263375
ZBTB10	36204
ZNF704	240285
PAG1	141328
FABP5	9010
SLA	69934
PMP2	11802
FABP9	7843
FABP4	9449
FABP12	7460
WISP1	42393
IMPA1	27149
NDRG1	63360
SLC10A5	4024
ZFAND1	35515
CHMP4C	30413
SNX16	44269
ST3GAL1	117666
RALYL	743110
ZFAT	231093
LRRCC1	40236
E2F5	43549
KHDRBS3	202670
FAM135B	362325
COL22A1	320477
KCNK9	100542
TRAPPC9	722060
C8orf17	7475
CHRAC1	8441
	40036
TDO2	68336
CTSO	28765
PIN4	120422
ERCC6L	35636
RPS4X	25739
SLC35A2	10677
PIM2	7373
NKRF	15279
OTUD5	38965
CITED1	4911
KCND1	9719
SEPT6	75966
PLCXD1	30917
GTPBP6	10003
PPP2R3B	50774
GRIPAP1	27904
SHOX	38567
CRLF2	15654
HDAC8	246125
CSF2RA	44506
IL3RA	49723
SLC25A6	10679
TFE3	12792
ASMTL	48626
P2RY8	73270
AKAP17A	12704
ASMT	31860
SOWAHD	5055
RPL39	5696
CCDC120	17977
DHRSX	279890
ZBED1	13877
CD99	53510
PRAF2	6115
UPF3B	17465
WDR45	26801
XG	66750
NAA10	9750
GYG2	55930
RENBP	13016
ARSD	23628
ARSE	31614
ARSH	30092
ARSF	74482
CXorf28	17068
MXRA5	29441
PRKX	112210
	25724
HCFC1	23037
NLGN4X	385399
PHKA1	131374
VCX3A	4568
HDHD1	98573
STS	134063
VCX	5989
PNPLA4	28683
VCX2	4582
VCX3B	5814
	11359
KAL1	201133
GPKOW	8318
FAM9A	9487
MAGIX	9064
FAM9B	140453
RNF113A	4759
NDUFA1	8806
AKAP14	29160
DMRTC1B	75788
TBL1X	256123
DMRTC1	70967
TMEM187	14331
IRAK1	11949
GPR143	64466
PABPC1L2B	5201
PABPC1L2A	6295
SHROOM2	160585
NKAP	17315
PLP2	7768
	5102
WWC3	127682
PRICKLE3	14466
CLCN4	79649
SYP	15896
NAP1L6	4677
NAP1L2	5699
CDX4	11479
MID1	436328
CHIC1	127607
RHOXF2B	9996
RHOXF1	11284
RHOXF2	9615
ZCCHC13	5077
SLC16A2	113467
ZBTB33	7910
HCCS	15853
RLIM	27310
TMEM255A	55201
MECP2	71376
KIAA2022	187439
ARHGAP6	542339
ABCB7	101136
CACNA1F	27023
AMELX	11641
MSL3	20222
OPN1LW	18720
FRMPD4	583109
PRPS2	36835
TEX28P2	24612
OPN1MW	17426
TLR7	23427
TEX28P1	24603
OPN1MW2	17430
TLR8	17366
TMSB4X	6554
CCDC22	17494
FAM9C	8186
TEX28	28484
ATXN3L	5681
EGFL6	66837
TKTL1	37054
TCEANC	31081
RAB9A	24596
TRAPPC2	26423
OFD1	36249
UPRT	33381
FOXP3	17727
PPP1R3F	34135
GPM6B	166152
ATP1B4	21456
GEMIN8	20772
GLRA2	204751
GAGE10	20728
GAGE12J	11822
GAGE13	11767
GAGE2E	11814
GAGE2D	11758
GAGE12I	11779
FLNA	23003
GAGE2C	11797
GAGE2B	11712
GAGE12B	5094
GAGE12C	11947
ZDHHC15	153594
FANCB	31972
GAGE12D	11822
GAGE12E	11811
LAMP2	39837
MOSPD2	51333
GAGE12F	11824
GAGE12G	11815
GAGE12H	11813
GAGE2A	11796
GAGE1	11397
PAGE1	7975
ASB9	33665
ASB11	36180
PAGE4	9297
USP27X	5541
PIGA	14600
CLCN5	172053
MAGEE2	3429
PBDC1	9276
MAGEE1	5278
FGF16	7017
FIGF	42262
ATRX	273624
PIR	112902
CUL4B	48785
BMX	94621
AKAP4	12699
ACE2	43715
CCNB3	128003
TMEM27	36893
CA5B	100588
ZRSR2	36092
MCTS1	30890
AP1S2	28277
GRPR	33313
MAGEB17	7902
SHROOM4	217898
CTPS2	125863
C1GALT1C1	4182
CT47B1	7300
CT47A12	57953
CT47A11	6582
S100G	9274
SYAP1	47169
CT47A10	6582
MAGT1	73082
TXLNG	61515
CT47A9	6582
CT47A8	6582
CT47A7	6582
CT47A5	10584
RBBP7	33603
CT47A6	6582
CT47A4	6582
CT47A3	6582
BMP15	9646
NUDT10	8515
REPS2	203825
CXorf67	5409
NUDT11	5946
GSPT2	5242
NHS	360587
MAGED1	101638
COX7B	12062
SCML1	19938
CT47A1	9440
CT47A2	6582
ATP7A	135628
RAI2	59457
BEND2	55407
SCML2	113162
GLUD2	5077
CDKL5	229323
EMD	6241
GRIA3	306329
PGAM4	5794
RS1	36153
PGK1	64447
PPEF1	154577
RPL10	22457
PHKA2	88746
	4630
DNASE1L1	14327
MAGED4B	7742
THOC2	127555
GPR64	130038
TAZ	13513
MAGED4	10025
PDHA1	21140
TAF9B	9114
XIAP	56469
MAP3K15	151292
CYSLTR1	54742
	6037
XAGE2B	11221
ZCCHC5	3573
SH3KBP1	350921
XAGE1B	13185
LPAR4	12082
P2RY10	20176
GPR174	5036
ITM2A	11497
CXorf23	55167
XAGE1A	4846
XAGE2	6126
MAP7D2	107762
STAG2	459156
XAGE1C	9603
EIF1AX	16694
RPS6KA3	114889
ATP6AP1	11364
CNKSR2	280016
KLHL34	3066
XAGE1D	4598
SMPX	51680
MBTPS2	45329
YY2	6392
SMS	70161
XAGE1E	4814
GDI1	8975
TBX22	19800
PHEX	218242
ZNF645	5232
DDX53	5222
PTCHD1	62505
PRDX4	25936
SSX7	12066
SSX2	11788
ACOT9	61613
FAM50A	9283
FAM46D	111832
SAT1	6921
BRWD3	132494
SSX2B	13963
APOO	78784
CXorf58	35467
KLHL15	41399
EIF2S3	26147
SPANXN5	6740
XAGE5	10637
ZFX	64676
XAGE3	5148
PLXNA3	13823
FAM156B	20800
PDK3	77703
PCYT1B	114117
POLA1	302661
LAGE3	5687
ARX	10359
MAGEB18	5708
MAGEB6	6922
MAGEB5	6133
DCAF8L2	161234
MAGEB10	18120
DCAF8L1	3198
IL1RAPL1	1371192
SH2D1A	31428
MAGEB2	8016
MAGEB3	10662
MAGEB4	6171
MAGEB1	10664
FAM156A	47491
NR0B1	5183
CXorf21	17795
GK	78418
TAB3	144851
TENM1	579682
FTHL17	4449
GPR173	35306
TSPYL2	8108
HMGN5	92231
DCAF12L2	3786
DCAF12L1	3609
CXorf64	5876
ACTRT1	3870
DMD	2230421
SMARCA1	73726
UBL4A	5650
SLC10A3	6083
FAM3A	14851
SH3BGRL	99943
FAM47A	2625
TMEM47	29422
FAM47B	5036
POU3F4	5421
MAGEB16	8760
CYLC1	28487
OCRL	52739
CXorf22	71887
RPS6KA6	121627
CHDC2	111994
CXorf30	158958
FAM47C	5052
PRRG1	112248
	1326695
LANCL3	116573
XK	50039
CYBB	36750
DYNLT3	15342
KDM5C	30489
CXorf27	5146
SYTL5	124995
SRPX	75605
G6PD	19026
RPGR	58690
HDX	185087
APLN	8889
XPNPEP2	32445
SASH3	19087
OTC	72850
APOOL	88054
TSPAN7	130446
IQSEC2	87637
MID1IP1	9554
SATL1	14599
ZDHHC9	39311
BCOR	121859
ZNF711	30276
ATP6AP2	28721
SMC1A	48761
CXorf38	22065
POF1B	100423
MED14	85505
UTP14A	26304
USP9X	145571
IKBKG	26600
CHM	184386
DDX3X	33571
DACH2	686753
RIBC1	12097
NYX	31832
BCORL1	74632
CTAG1A	5873
CTAG1B	6025
CTAG2	4525
GAB3	74123
CASK	404358
HSD17B10	5684
KLHL4	154431
ELF4	43660
DKC1	17545
GPR34	12155
GPR82	9970
CPXCR1	11077
MAOA	91724
TGIF2LX	5204
MPP1	44906
AIFM1	38568
MAOB	114139
NDP	24128
EFHC2	193471
FUNDC1	18730
DUSP21	5130
PABPC5	5983
PCDH11X	840345
KDM6A	238460
HUWE1	140931
NAP1L3	6118
FAM133A	38784
CXorf36	56180
DIAPH2	921199
KRBOX4	54734
ZNF674	47799
CHST7	27485
SLC9A7	151550
RP2	46781
CXorf31	11942
JADE3	149295
RGN	18677
NDUFB11	7658
RBM10	43560
SMIM9	15862
F8	187468
RPA4	5613
PCDH19	113512
UBA1	25320
H2AFB1	5169
F8A1	5215
FUNDC2	32926
RAB33A	17379
ZNF280C	63839
MTCP1	89779
TNMD	18968
TSPAN6	15590
CDK16	14546
SLC25A14	36985
CMC4	14005
BRCC3	55644
USP11	16923
ZNF157	46494
ZNF41	35253
CXorf24	5216
VBP1	46144
ARAF	13981
SYN1	45477
RAB39B	5407
CLIC2	62728
TIMP1	8197
H2AFB2	5169
F8A2	5238
F8A3	5238
H2AFB3	5169
CFP	7788
TMLHE	178249
ELK1	18685
SRPX2	30692
UXT	9813
ZNF81	166699
ZNF182	31862
SYTL4	59793
ZNF630	84895
PHF8	108789
SPACA5	9869
SPACA5B	6396
GPR119	3993
SSX5	12592
RBMX2	14912
SSX1	15952
SSX3	11897
SSX4	13770
CSTF2	23506
SSX4B	12003
SPRY3	10954
VAMP7	64994
SLC38A5	15181
FTSJ1	13595
NOX1	29031
PORCN	15288
IL9R	16539
EBP	11399
ENOX2	277806
XKRX	13515
TBC1D25	25816
ARL13A	24974
FAM120C	111582
ARHGAP36	33853
TRMT2B	46148
WNK3	160340
	4457
RBM3	7489
IGSF1	125465
TMEM35	22142
WDR13	18541
TSR2	9111
CENPI	67127
FGD1	47110
DRP2	42992
WAS	18336
OR13H1	5098
	54589
GNL3L	33610
FRMD7	52147
ITIH6	46023
RAP2C	20868
MAGED2	11464
TAF7L	24288
MBNL3	119358
SUV39H1	17119
TIMM8A	7897
GLOD5	16218
GATA1	11353
BTK	39676
HDAC6	24888
TRO	11457
RPL36A	9795
HS6ST2	332939
RPL36A-HNRNPH2	24115
ERAS	4909
PCSK1N	5389
TIMM17B	8120
PFKFB1	68579
PQBP1	8649
APEX2	11002
ALAS2	20062
GLA	12821
HNRNPH2	9069
PAGE2B	8395
PAGE2	8383
ARMCX4	110684
FAM104B	17580
ARMCX1	7214
ARMCX6	6979
MTRNR2L10	4926
PAGE5	8260
ARMCX3	8907
USP26	69346
PAGE3	5785
TFDP3	3783
GPC4	113200
MAGEH1	5270
USP51	5053
FOXR2	5312
RRAGB	44490
GPC3	452386
ARMCX2	7021
CCDC160	12730
PHF6	56164
	5273
KLF8	55959
HPRT1	64712
UBQLN2	5281
SPIN3	21813
NXF5	23896
PLAC1	198988
SPIN2B	7220
FAM122B	31803
SPIN2A	5344
FAAH2	205638
ZXDB	5213
FAM122C	61293
ZXDA	2601
SPIN4	8367
ARHGEF9	153563
ZMAT1	47517
MOSPD1	29373
AMER1	21945
TCEAL2	6049
ASB12	10456
TCEAL6	4683
BEX5	5697
MTMR8	167976
ZC4H2	117533
NXF2	112598
SMIM10	5249
FAM127C	4885
FAM127A	5481
FAM127B	5923
CT55	13841
ZNF75D	97672
ZNF449	19457
DDX26B	64013
TCP11X1	100433
ZC3H12B	16968
LAS1L	19780
NXF2B	107827
CT45A1	14038
MSN	154777
CT45A2	12269
CT45A3	12272
TCP11X2	95412
TMSB15A	4864
ARMCX5	8315
CT45A4	24448
VSIG4	16983
CT45A5	7747
GPRASP1	8530
GPRASP2	8510
CT45A6	12829
BHLHB9	31313
HEPH	105490
SAGE1	25818
RAB40AL	5192
BEX1	5498
NXF3	15557
MMGT1	11291
SLC9A6	62195
BEX4	6057
TCEAL8	6855
FHL1	66481
EDA2R	42603
TCEAL5	4380
BEX2	4846
TCEAL7	6118
WBP5	6170
NGFRAP1	6152
RAB40A	18636
MAP7D3	40469
TCEAL4	15020
AR	181361
TCEAL3	26472
OPHN1	393201
YIPF6	37972
TCEAL1	6770
MORF4L2	15057
GPR112	131812
BRS3	9696
HTATSF1	17379
STARD8	78459
EFNB1	15341
VGLL1	28614
PJA1	6640
FAM155B	28299
CD40LG	15441
EDA	423319
ARHGEF6	116748
AWAT2	8223
GLRA4	19241
TMEM31	7370
PLP1	21052
RBMX	34943
OTUD6A	5034
IGBP1	36861
DGAT2L6	31616
AWAT1	9655
P2RY4	5402
ARR3	17350
GPR101	3474
ZIC3	14579
RAB9B	9133
TMSB15B	60776
RAB41	6200
H2BFWT	6874
H2BFM	32092
SLC25A53	55784
ZCCHC18	7500
FAM199X	26997
FGF13	589806
PDZD11	8269
ESX1	3783
KIF4A	131589
F9	34935
IL1RAPL2	1202141
TEX13A	5517
NRK	133136
MCF2	123026
SERPINA7	4248
MUM1L1	41602
CXorf57	68643
RNF128	105234
GDPD2	12973
TBC1D8B	74993
DLG3	59647
MORC4	178814
TEX11	376863
ATP11C	215278
RIPPLY1	7820
CLDN2	34553
RBM41	54235
NUP62CL	87173
SLC7A3	3546
CXorf66	8688
SNX12	8577
PIH1D3	41024
FOXO4	9518
SOX3	3660
LINC00632	66910
CDR1	4212
SPANXB2	5751
SPANXB1	5751
LDOC1	4567
SPANXC	4708
SPANXA1	5974
FRMPD3	80506
SPANXA2	5974
SPANXD	4708
MAGEC3	61980
PRPS1	25523
CXorf65	6144
IL2RG	8495
MAGEC1	6512
MAGEC2	3879
SPANXN4	13293
SPANXN3	8231
SLITRK4	10445
SPANXN2	8166
UBE2NL	5039
MED12	22365
TSC22D3	68225
SPANXN1	13510
SLITRK2	10422
TMEM257	2731
FMR1	40000
NCBP2L	21169
MID2	104240
TEX13B	4063
VSIG1	36147
FMR1NB	49397
PSMD10	11726
AFF2	491754
NLGN3	27040
ATG4A	66149
GJB1	13512
IDS	60020
ZMYM3	10744
COL4A6	294990
	54467
CXorf40A	14672
NONO	21570
MAGEA9B	5239
HSFX2	6060
TMEM185A	33986
MAGEA11	32248
COL4A5	256393
HSFX1	6338
MAGEA9	9156
MAGEA8	7982
CXorf40B	13801
ITGB1BP2	6751
MAMLD1	153222
MTM1	106159
	11635
IRS4	1777
GUCY2F	105566
NXT2	11318
KCNE1L	6036
ACSL4	106345
MTMR1	74383
TAF1	165278
TMEM164	183785
CD99L2	135149
AMMECR1	249765
OGT	44590
GNG5P2	5295
RGAG1	97225
CHRDL1	120488
HMGB3	14080
GPR50	7960
VMA21	13023
PASD1	115187
PRRG3	14310
FATE1	11177
CNGA2	9058
MAGEA4	16020
ACRC	37331
CXCR3	3742
NHSL2	232102
RGAG4	7614
GABRE	20130
PAK3	279435
MAGEA10	9142
GABRA3	283416
GABRQ	18217
CAPN6	23339
DCX	119323
MAGEA6	6967
MAGEA2B	7449
MAGEA12	7888
CSAG1	9696
MAGEA2	8033
MAGEA3	4976
ALG13	95678
CETN2	8290
NSDHL	41477
ZNF185	59524
TRPC5	304631
ZCCHC16	5230
LHFPL1	48753
AMOT	62612
PNMA5	8957
PNMA3	6198
PNMA6C	6381
HTR2C	326876
PNMA6A	100564
IL13RA2	14741
PNMA6D	5783
PNMA6B	3801
MAGEA1	4071
ZNF275	29027
LRCH2	117939
ZFP92	7060
TREX2	28124
RBMXL3	4995
LUZP4	21138
HAUS7	50524
PLS3	91325
	5856
BGN	17590
	5732
AGTR2	6524
SLC6A14	25692
CT83	4660
ATP2B3	63815
KLHL13	221251
WDR44	105138
FAM58A	16389
DOCK11	188728
DUSP9	11627
PNCK	21473
SLC6A8	10112
IL13RA1	67592
BCAP31	27034
ABCD1	22033
ZCCHC12	6166
PLXNB3	14039
LONRF3	45627
KIAA1210	66828
PGRMC1	11416
SLC25A43	59397
SLC25A5	7026
SRPK3	8592
CXorf56	27440
UBE2A	13264
IDH3G	10793
SSR4	8974
PDZD4	25758
L1CAM	44833
	12251
AVPR2	8414
ARHGAP4	28453
PDE3B	227614
CYP2R1	12697
CALCA	6251
BAHCC1	67646
ACTG1	17398
FSCN2	12138
TAPT1	70180
GC	60749
RAB33B	24206
SETD7	109115
TMEM154	56626
TIGD4	13872
TBCK	281880
ADAD1	54053
ARFIP1	142267
POU4F2	5687
FREM3	121961
MGST2	78155
LDB2	395646
TTC29	237463
GRIA2	161459
MAML3	432980
GYPE	37595
FHDC1	41950
SCOC	128273
GYPB	143528
TRIM2	185320
FAM198B	52044
IL2	4790
EDNRA	65424
MND1	74461
IL21	11871
TMEM144	55708
CLGN	37254
BBS12	14181
FGF2	75213
QDPR	55988
TMEM184C	56490
KIAA0922	170567
	54835
NUDT6	37777
NPFFR2	119442
ELMOD2	30334
PRMT10	43670
GYPA	30803
SPATA5	393010
CLRN2	16139
LAP3	34233
ADAMTS3	284197
RXFP1	339255
UCP1	9257
TLR2	5500
ARHGAP10	342859
RNF175	48569
TBC1D9	132483
SFRP2	7358
HHIP	95476
DCHS2	248251
COX18	17672
RNF150	353323
SPRY1	9742
PLRG1	18738
ANKRD50	44119
ANAPC10	135822
NR3C2	362804
FAT4	165313
ZNF330	17136
ABCE1	34170
INTU	96530
IL15	100738
DCLK2	180621
FGB	11203
ANKRD17	182591
AIMP1	36144
C4orf46	10203
ETFDH	40210
SLC25A31	47254
INPP4B	821045
OTUD4	64451
PPID	13007
HSPA4L	54467
FNIP2	140305
DKK2	366063
LRBA	743634
C4orf45	144719
PAPSS1	128039
MED28	23460
RAPGEF2	253779
FAM184B	148828
DCAF16	13683
NCAPG	35927
PLK4	19783
FSTL5	777173
FGA	4922
LCORL	178378
FGG	11448
SMAD1	80348
USP38	37295
SLIT2	367351
NAF1	55027
SGMS2	94310
NPY1R	24718
NPY5R	11335
CYP2U1	25458
TKTL2	3120
TMA16	30305
GAB1	135156
MAB21L2	6687
MMAA	40920
HADH	48310
RPS3A	9285
MARCH1	857694
MFSD8	51645
C4orf51	94369
ZNF827	177075
LRAT	126353
RBM46	50180
SH3D19	218629
NPY2R	10263
TRIM61	23606
SMARCA5	44600
FAM218A	6596
TRIM60	13372
MAP9	37289
TMEM192	138169
C4orf29	74009
LEF1	125049
KLHL2	118052
LSM6	28893
	9108
SLC10A7	266592
GUCY1A3	68569
PACRGL	60109
MSMO1	18442
PRSS48	18300
LARP1B	163169
ALB	27101
FAM160A1	256304
GUCY1B3	50361
CPE	139912
PET112	88730
TLL1	229473
ASIC5	40036
TDO2	68336
KCNIP4	1224210
RPL34	14064
SPOCK3	499911
CTSO	28771
	8717
OSTC	21162
FBXW7	213066
PDGFC	211571
PGRMC2	23662
ETNPPL	19371
GLRB	98139
JADE1	67805
GPR125	166683
ANXA10	98956
SCLT1	230131
DDX60	97281
C4orf33	22833
DDX60L	180045
	10972
PCDH10	60565
PABPC4L	4099
PCDH18	9933
GBA3	129604
COL25A1	494750
PPARGC1A	146463
SLC7A11	76478
PALLD	432096
CCRN4L	33670
ELF2	147654
SEC24B	107028
DHX15	64578
MGARP	18456
CBR4	145808
CCDC109B	132441
NDUFC1	39952
CASP6	13890
SH3RF1	177064
SOD3	14594
AFP	27677
CCDC149	172312
NAA15	120691
PLA2G12A	19254
LGI2	30077
NEK1	220489
CFI	59509
AFM	25465
RASSF6	47806
GAR1	13579
RRH	20522
CLCN3	109676
LRIT3	25398
SEPSECS	43820
EGF	100642
C4orf27	27379
PI4K2B	119305
ZCCHC4	59850
IL8	6658
ANAPC4	43767
MFAP3L	48938
CXCL6	17163
PF4V1	5621
CXCL1	5823
PF4	5283
AADAT	31778
PPBP	4616
CXCL5	4659
CXCL3	5747
CXCL2	6176
MTHFD2L	190900
SLC34A2	26386
GALNTL6	1230749
	5000
GALNT7	158015
EPGN	10679
ELOVL6	156223
HMGB2	5568
SAP30	11699
ENPEP	201071
EREG	24160
AREG	13871
SEL1L3	117739
AREGB	14103
SCRG1	20672
HAND2	9608
FBXO8	51590
CEP44	51642
BTC	49034
PARM1	117223
PITX2	22948
